genres,homepage,id,keywords,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]",http://www.thirteenhoursmovie.com/,300671,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 1376, ""name"": ""assault rifle""}, {""id"": 3070, ""name"": ""mercenary""}, {""id"": 5272, ""name"": ""libya""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 11115, ""name"": ""heroism""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 34061, ""name"": ""american abroad""}, {""id"": 34079, ""name"": ""death""}, {""id"": 209493, ""name"": ""21st century""}, {""id"": 214596, ""name"": ""cia agent""}, {""id"": 235476, ""name"": ""u.s. ambassador""}]",13 Hours: The Secret Soldiers of Benghazi,An American Ambassador is killed during an attack at a U.S. compound in Libya as a security team struggles to make sense out of the chaos.,42.526529,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""3 Arts Entertainment"", ""id"": 787}, {""name"": ""Bay Films"", ""id"": 6734}, {""name"": ""Latina Pictures"", ""id"": 19108}, {""name"": ""Dune Films"", ""id"": 19477}]","[{""iso_3166_1"": ""MT"", ""name"": ""Malta""}, {""iso_3166_1"": ""MA"", ""name"": ""Morocco""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-01-13,69411370,144,"[{""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"When everything went wrong, six men had the courage to do what was right.",13 Hours: The Secret Soldiers of Benghazi,7,938
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",http://www.bookoflifemovie.com/,228326,"[{""id"": 128, ""name"": ""love triangle""}, {""id"": 6155, ""name"": ""afterlife""}, {""id"": 209789, ""name"": ""day of the dead""}, {""id"": 209790, ""name"": ""bullfighting""}]",The Book of Life,"The journey of Manolo, a young man who is torn between fulfilling the expectations of his family and following his heart. Before choosing which path to follow, he embarks on an incredible adventure that spans three fantastical worlds where he must face his greatest fears.",34.890999,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Reel FX Creative Studios"", ""id"": 2787}, {""name"": ""Twentieth Century Fox Animation"", ""id"": 11749}, {""name"": ""Chatrone"", ""id"": 79031}]","[{""iso_3166_1"": ""MX"", ""name"": ""Mexico""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-10-01,97437106,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,The Book of Life,7.3,755
"[{""id"": 53, ""name"": ""Thriller""}]",,9754,"[{""id"": 974, ""name"": ""bank""}, {""id"": 1576, ""name"": ""technology""}, {""id"": 1936, ""name"": ""blackmail""}, {""id"": 2157, ""name"": ""hacker""}, {""id"": 2350, ""name"": ""seattle""}, {""id"": 155555, ""name"": ""computer hacker""}, {""id"": 155584, ""name"": ""firewall""}]",Firewall,"State-of-the-art security system creator, Jack Stanfield has cemented his reputation as a man who's thought of everything. But when a criminal finds a way into Jack's personal life, everything Jack holds dear is suddenly at stake.",18.186026,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Thunder Road Pictures"", ""id"": 3528}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Beacon Pictures"", ""id"": 10157}, {""name"": ""Jon Shestack Productions"", ""id"": 10991}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""AU"", ""name"": ""Australia""}]",2006-02-10,82800000,105,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Nothing Is More Dangerous Than A Man With Everything To Lose.,Firewall,5.6,267
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",,66,"[{""id"": 417, ""name"": ""corruption""}, {""id"": 441, ""name"": ""assassination""}, {""id"": 521, ""name"": ""washington d.c.""}, {""id"": 570, ""name"": ""rape""}, {""id"": 833, ""name"": ""white house""}, {""id"": 840, ""name"": ""usa president""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 6086, ""name"": ""government""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 41249, ""name"": ""secret service""}, {""id"": 208633, ""name"": ""secret service agent""}]",Absolute Power,A master thief coincidentally is robbing a house where a murder in which the President of The United States is involved occurs in front of his eyes. He is forced to run yet may hold evidence that could convict the President. A political thriller from and starring Clint Eastwood and based on a novel by David Baldacci.,13.576765,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Castle Rock Entertainment"", ""id"": 97}, {""name"": ""Malpaso Productions"", ""id"": 171}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-02-14,50068310,121,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Corrupts Absolutely.,Absolute Power,6.4,223
"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",,4421,"[{""id"": 493, ""name"": ""poem""}, {""id"": 539, ""name"": ""middle east""}, {""id"": 720, ""name"": ""helicopter""}, {""id"": 3376, ""name"": ""satellite""}, {""id"": 3588, ""name"": ""navy""}, {""id"": 4411, ""name"": ""sexism""}, {""id"": 6091, ""name"": ""war""}, {""id"": 6092, ""name"": ""army""}, {""id"": 10850, ""name"": ""sexual harassment""}, {""id"": 11219, ""name"": ""navy seal""}, {""id"": 11718, ""name"": ""feminist""}, {""id"": 13065, ""name"": ""soldier""}, {""id"": 15248, ""name"": ""commando""}, {""id"": 159315, ""name"": ""mental health""}, {""id"": 161247, ""name"": ""drill instructor""}, {""id"": 162365, ""name"": ""military""}, {""id"": 185454, ""name"": ""u.s. military""}, {""id"": 191110, ""name"": ""army base""}, {""id"": 225707, ""name"": ""reconnaissance""}, {""id"": 225710, ""name"": ""sexual discrimination""}]",G.I. Jane,A female Senator succeeds in enrolling a woman into Combined Reconnaissance Team training where everyone expects her to fail.,19.434672,"[{""name"": ""Caravan Pictures"", ""id"": 175}, {""name"": ""Hollywood Pictures"", ""id"": 915}, {""name"": ""First Independent Films"", ""id"": 1643}, {""name"": ""Largo Entertainment"", ""id"": 1644}, {""name"": ""Scott Free Productions"", ""id"": 1645}, {""name"": ""Trap-Two-Zero Productions"", ""id"": 1646}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-08-22,48169156,125,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Failure is not an option.,G.I. Jane,6,395
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",,2649,"[{""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 1421, ""name"": ""birthday""}, {""id"": 3883, ""name"": ""danger of life""}, {""id"": 5732, ""name"": ""birthday party""}, {""id"": 173303, ""name"": ""surprising""}]",The Game,"In honor of his birthday, San Francisco banker Nicholas Van Orton, a financial genius and a coldhearted loner, receives an unusual present from his younger brother, Conrad -- a gift certificate to play a unique kind of game. In nearly a nanosecond, Nicholas finds himself consumed by a dangerous set of ever-changing rules, unable to distinguish where the charade ends and reality begins.",62.925175,"[{""name"": ""PolyGram Filmed Entertainment"", ""id"": 1382}, {""name"": ""A&B Producoes"", ""id"": 1519}, {""name"": ""Popaganda Films"", ""id"": 10164}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-09-12,109423648,129,"[{""iso_639_1"": ""cn"", ""name"": ""\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,What do you get for the man who has everything?,The Game,7.5,1506
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",http://www.sonypictures.com/homevideo/silenthill/,588,"[{""id"": 1299, ""name"": ""monster""}, {""id"": 2784, ""name"": ""mother role""}, {""id"": 2871, ""name"": ""burning of witches""}, {""id"": 3002, ""name"": ""fog""}, {""id"": 3032, ""name"": ""suffering""}, {""id"": 3762, ""name"": ""darkness""}, {""id"": 4426, ""name"": ""sadism""}, {""id"": 6152, ""name"": ""supernatural""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9887, ""name"": ""surrealism""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 10842, ""name"": ""good vs evil""}, {""id"": 11221, ""name"": ""blood""}, {""id"": 12446, ""name"": ""another dimension""}, {""id"": 13006, ""name"": ""torture""}, {""id"": 13031, ""name"": ""creature""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15001, ""name"": ""demon""}, {""id"": 40929, ""name"": ""witch burning""}, {""id"": 41645, ""name"": ""based on video game""}, {""id"": 157444, ""name"": ""dismemberment""}, {""id"": 161264, ""name"": ""religious fanatic""}, {""id"": 166701, ""name"": ""ghost town""}, {""id"": 179878, ""name"": ""sleepwalking""}]",Silent Hill,"The eerie and deserted ghost town of Silent Hill draws a young mother desperate to find a cure for her only child's illness. Unable to accept the doctor's diagnosis that her daughter should be permanently institutionalized for psychiatric care, Rose flees with her child, heading for the abandoned town in search of answers – and ignoring the protests of her husband. It's soon clear this place is unlike anywhere she's ever been. It's smothered by fog, inhabited by a variety of strange beings and periodically overcome by a living 'darkness' that literally transforms everything it touches. As Rose searches for her little girl, she begins to learn the history of the strange town and realizes that her daughter is just a pawn in a larger game.",32.927994,"[{""name"": ""Silent Hill DCP Inc."", ""id"": 341}, {""name"": ""Davis-Films"", ""id"": 342}, {""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Konami"", ""id"": 55914}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-04-21,97607453,125,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,We've been expecting you.,Silent Hill,6.3,1067
"[{""id"": 35, ""name"": ""Comedy""}]",,10393,"[{""id"": 579, ""name"": ""american football""}, {""id"": 4112, ""name"": ""strike""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 8338, ""name"": ""coach""}, {""id"": 9789, ""name"": ""misfit""}, {""id"": 155791, ""name"": ""american football player""}]",The Replacements,"Maverick old-guard coach Jimmy McGinty is hired in the wake of a players' strike to help the Washington Sentinels advance to the playoffs. But that impossible dream hinges on whether his replacements can hunker down and do the job. So, McGinty dusts off his secret dossier of ex-players who never got a chance (or screwed up the one they were given) and knits together a bad-dream team of guys who just may give the Sentinels their title shot.",14.837288,"[{""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-08-07,0,118,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Throw the ball. Catch the girl. Keep it simple.,The Replacements,6.1,203
"[{""id"": 35, ""name"": ""Comedy""}]",http://www.americanreunionmovie.com/,71552,"[{""id"": 1157, ""name"": ""wife husband relationship""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 18187, ""name"": ""family reunion""}, {""id"": 33451, ""name"": ""masturbation""}, {""id"": 161158, ""name"": ""scat""}, {""id"": 161213, ""name"": ""high school reunion""}, {""id"": 179173, ""name"": ""quitting a job""}, {""id"": 179178, ""name"": ""milf""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",American Reunion,"The characters we met a little more than a decade ago are returning to East Great Falls for their high-school reunion. In one long-overdue weekend, they will discover what has changed, who hasn’t and that time and distance can’t break the bonds of friendship. It was summer 1999 when four small-town Michigan boys began a quest to lose their virginity. In the years that have passed, Jim and Michelle married while Kevin and Vicky said goodbye. Oz and Heather grew apart, but Finch still longs for Stifler’s mom. Now these lifelong friends have come home as adults to reminisce about – and get inspired by – the hormonal teens who launched a comedy legend.",39.920035,"[{""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-04-04,234989584,113,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Save the best piece for last.,American Reunion,6.1,1611
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",,9631,"[{""id"": 417, ""name"": ""corruption""}, {""id"": 1562, ""name"": ""hostage""}, {""id"": 6125, ""name"": ""pension""}, {""id"": 6139, ""name"": ""innocence""}, {""id"": 6149, ""name"": ""police""}, {""id"": 7188, ""name"": ""hostage-taking""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 10410, ""name"": ""conspiracy""}, {""id"": 14677, ""name"": ""bullet wound""}, {""id"": 209140, ""name"": ""negotiator""}]",The Negotiator,"The police try to arrest expert hostage negotiator Danny Roman, who insists he's being framed for his partner's murder in what he believes is an elaborate conspiracy. Thinking there's evidence in the Internal Affairs offices that might clear him, he takes everyone in the office hostage and demands that another well-known negotiator be brought in to handle the situation and secretly investigate the conspiracy.",28.725621,"[{""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-07-29,44547681,140,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,He frees hostages for a living. Now he's taking hostages to survive.,The Negotiator,6.8,582
"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",,216282,"[{""id"": 2213, ""name"": ""tornado""}, {""id"": 12105, ""name"": ""student""}, {""id"": 163053, ""name"": ""found footage""}, {""id"": 199076, ""name"": ""disaster movie""}]",Into the Storm,"The town of Silverton is in one day destroyed by the unprecedented power of a series of tornadoes. The population is at the mercy of the unpredictable and deadly cyclones, while hunters warn that the worst is yet to come. Most people find shelter, but some just go to the tornado for that one, unique shot.",20.566554,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Broken Road Productions"", ""id"": 8000}, {""name"": ""RatPac-Dune Entertainment"", ""id"": 41624}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-08-06,160602194,89,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Prepare to go,Into the Storm,5.8,817
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",,306,"[{""id"": 703, ""name"": ""detective""}, {""id"": 1568, ""name"": ""undercover""}, {""id"": 3016, ""name"": ""security camera""}, {""id"": 4230, ""name"": ""carousel ""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 6110, ""name"": ""weapon""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 10084, ""name"": ""rescue""}, {""id"": 10889, ""name"": ""counterfeit""}, {""id"": 10950, ""name"": ""shootout""}, {""id"": 11719, ""name"": ""dirty cop""}, {""id"": 12371, ""name"": ""gunfight""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 14967, ""name"": ""foot chase""}, {""id"": 15124, ""name"": ""framed""}, {""id"": 15483, ""name"": ""car chase""}, {""id"": 41249, ""name"": ""secret service""}, {""id"": 155582, ""name"": ""amusement park""}, {""id"": 156768, ""name"": ""roller coaster""}, {""id"": 163047, ""name"": ""beverly hills""}, {""id"": 167541, ""name"": ""buddy comedy""}]",Beverly Hills Cop III,"Back in sunny southern California and on the trail of two murderers, Axel Foley again teams up with LA cop Billy Rosewood. Soon, they discover that an amusement park is being used as a front for a massive counterfeiting ring – and it's run by the same gang that shot Billy's boss.",20.333953,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Eddie Murphy Productions"", ""id"": 30}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1994-05-24,119208989,104,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Beverly Hills Cop III,5.5,434
